n,T,method,mean_kernel_μs,std_kernel_μs
17500000,Float32,Forge v4,820.5175399780273,5.037914898184643
17500000,Float32,Forge v8,810.0509643554688,3.1211694612206973
17500000,Float32,CUDA,825.1190185546875,2.9689256448558337
17500000,UInt8,Forge v1,362.46776580810547,9.300056524450634
17500000,UInt8,Forge v4,193.7389373779297,1.0065167871467313
17500000,UInt8,Forge v8,184.15451049804688,2.9909682281170067
17500000,UInt8,CUDA,185.84728240966797,1.4227639667167788
17600000,Float32,Forge v1,791.0966873168945,3.9886350738133927
17600000,Float32,Forge v4,825.8342742919922,5.236531796757639
17600000,Float32,Forge v8,816.2260055541992,2.6483667219403
17600000,Float32,CUDA,830.0304412841797,2.344651402102887
17600000,UInt8,Forge v1,371.36077880859375,10.22714119771788
17600000,UInt8,Forge v4,194.31114196777344,0.4205308454934105
17600000,UInt8,Forge v8,186.44332885742188,2.732294946936144
17600000,UInt8,CUDA,188.20762634277344,1.9113181451870491
17700000,Float32,Forge v1,795.1021194458008,2.7995435831255833
17700000,Float32,Forge v4,829.0767669677734,5.400881056382846
17700000,Float32,Forge v8,823.0686187744141,4.540119697322393
17700000,Float32,CUDA,836.5869522094727,3.59907654423914
17700000,UInt8,Forge v1,380.63526153564453,16.576617409497647
17700000,UInt8,Forge v4,197.14832305908203,0.5205320642411809
17700000,UInt8,Forge v8,184.98897552490234,1.6573473739873674
17700000,UInt8,CUDA,187.15858459472656,1.417204101890485
17800000,Float32,Forge v1,800.0373840332031,4.083698802149256
17800000,Float32,Forge v4,830.841064453125,3.6328747119043103
17800000,Float32,Forge v8,822.9732513427734,2.8025876078149405
17800000,Float32,CUDA,835.0133895874023,3.5860669440131017
17800000,UInt8,Forge v1,378.22723388671875,12.720722937970352
17800000,UInt8,Forge v4,197.601318359375,0.2190915545160011
17800000,UInt8,Forge v8,186.1572265625,2.584518003359203
17800000,UInt8,CUDA,189.0420913696289,2.437757913560333
17900000,Float32,Forge v1,804.4004440307617,4.3911182255923125
17900000,Float32,Forge v4,842.8096771240234,4.114207937095891
17900000,Float32,Forge v8,831.4371109008789,4.788264529110256
17900000,Float32,CUDA,844.9077606201172,3.6829475868215376
17900000,UInt8,Forge v1,382.3280334472656,13.326913770151428
17900000,UInt8,Forge v4,198.67420196533203,0.4905477956775336
17900000,UInt8,Forge v8,185.15586853027344,2.9972965409147054
17900000,UInt8,CUDA,189.85271453857422,1.3675337218952166
18000000,Float32,Forge v1,807.7621459960938,3.2632295557098088
18000000,Float32,Forge v4,840.75927734375,2.794462840044438
18000000,Float32,Forge v8,831.1986923217773,2.300735856856893
18000000,Float32,CUDA,842.9050445556641,3.373994964013899
18000000,UInt8,Forge v1,375.9622573852539,11.32060131776856
18000000,UInt8,Forge v4,198.62651824951172,0.237090331557215
18000000,UInt8,Forge v8,189.44740295410156,2.9182884251620567
18000000,UInt8,CUDA,190.80638885498047,1.8469533630255472
18100000,Float32,Forge v1,813.3172988891602,3.9769000374293397
18100000,Float32,Forge v4,846.7435836791992,5.397430144630323
18100000,Float32,Forge v8,839.3287658691406,3.435213785996986
18100000,Float32,CUDA,849.3661880493164,3.1972396675573096
18100000,UInt8,Forge v1,376.15299224853516,6.982811260893295
18100000,UInt8,Forge v4,199.86629486083984,0.22618372393858763
18100000,UInt8,Forge v8,190.1388168334961,3.0475536169710176
18100000,UInt8,CUDA,192.35610961914062,2.327347465225617
18200000,Float32,Forge v1,817.3227310180664,4.48363589923359
18200000,Float32,Forge v4,853.0139923095703,6.93356864184772
18200000,Float32,Forge v8,841.2837982177734,2.954851796117719
18200000,Float32,CUDA,855.0405502319336,3.7124119786971854
18200000,UInt8,Forge v1,382.54261016845703,10.538023281432691
18200000,UInt8,Forge v4,201.27296447753906,0.31389264517039456
18200000,UInt8,Forge v8,191.78390502929688,2.3284327287330613
18200000,UInt8,CUDA,195.45555114746094,1.3938370557399593
18300000,Float32,Forge v1,823.8554000854492,4.158868737079602
18300000,Float32,Forge v4,859.1413497924805,6.127403867672156
18300000,Float32,Forge v8,853.3239364624023,2.7333349628135344
18300000,Float32,CUDA,862.7414703369141,3.302094929675519
18300000,UInt8,Forge v1,386.45267486572266,12.593100932363026
18300000,UInt8,Forge v4,202.44121551513672,0.2087581242968829
18300000,UInt8,Forge v8,193.71509552001953,3.6492670294185823
18300000,UInt8,CUDA,197.69668579101562,1.3000555068129558
18400000,Float32,Forge v1,823.6169815063477,4.630274593765265
18400000,Float32,Forge v4,862.4553680419922,5.787021342505701
18400000,Float32,Forge v8,850.2006530761719,2.462376496764766
18400000,Float32,CUDA,864.4580841064453,7.25931393764083
18400000,UInt8,Forge v1,380.7544708251953,11.212153173159534
18400000,UInt8,Forge v4,203.89556884765625,0.2190915545160011
18400000,UInt8,Forge v8,192.78526306152344,2.9825095906255785
18400000,UInt8,CUDA,197.601318359375,1.6318083149859872
18500000,Float32,Forge v1,829.2913436889648,4.132665119931836
18500000,Float32,Forge v4,868.6542510986328,4.917308938464405
18500000,Float32,Forge v8,859.8804473876953,5.389174099675711
18500000,Float32,CUDA,876.0929107666016,3.143350025863208
18500000,UInt8,Forge v1,395.27416229248047,17.16630326297176
18500000,UInt8,Forge v4,204.11014556884766,0.5557420647000341
18500000,UInt8,Forge v8,194.3826675415039,2.9800732888113517
18500000,UInt8,CUDA,198.76956939697266,2.4752957317565523
18600000,Float32,Forge v1,837.3260498046875,3.6574788090400223
18600000,Float32,Forge v4,871.1814880371094,3.9143913129249417
18600000,Float32,Forge v8,864.9349212646484,4.598176316981439
18600000,Float32,CUDA,878.4055709838867,2.928766277137172
18600000,UInt8,Forge v1,393.5575485229492,11.491484218438838
18600000,UInt8,Forge v4,206.7089080810547,0.5947204250930057
18600000,UInt8,Forge v8,199.127197265625,2.469547985000859
18600000,UInt8,CUDA,203.29952239990234,1.8942235657922697
18700000,Float32,Forge v1,836.8492126464844,4.063232113890399
18700000,Float32,Forge v4,876.0213851928711,6.406370268025904
18700000,Float32,Forge v8,874.0663528442383,3.470426093366551
18700000,Float32,CUDA,885.1051330566406,5.271872747105883
18700000,UInt8,Forge v1,392.5323486328125,11.028244601684568
18700000,UInt8,Forge v4,205.2783966064453,0.2753020616481904
18700000,UInt8,Forge v8,198.24504852294922,3.257902621073664
18700000,UInt8,CUDA,203.80020141601562,1.5483956499681542
18800000,Float32,Forge v1,843.6441421508789,4.925073605032982
18800000,Float32,Forge v4,881.2904357910156,5.522305915582783
18800000,Float32,Forge v8,870.6569671630859,3.2609061452652215
18800000,Float32,CUDA,884.1753005981445,4.123791476605609
18800000,UInt8,Forge v1,393.2476043701172,9.549450355793553
18800000,UInt8,Forge v4,206.5420150756836,0.5395967228179918
18800000,UInt8,Forge v8,199.53250885009766,4.23292773603207
18800000,UInt8,CUDA,205.0638198852539,1.6420331405397985
18900000,Float32,Forge v1,849.2469787597656,3.1207647190208214
18900000,Float32,Forge v4,887.4893188476562,3.9468497744445488
18900000,Float32,Forge v8,882.2917938232422,2.803488906313177
18900000,Float32,CUDA,895.2140808105469,3.5555557026495452
18900000,UInt8,Forge v1,390.7442092895508,10.6887007807896
18900000,UInt8,Forge v4,208.9977264404297,0.321840552191998
18900000,UInt8,Forge v8,201.6305923461914,3.6106401536230206
18900000,UInt8,CUDA,206.47048950195312,1.334576258957121
19000000,Float32,Forge v1,854.0868759155273,4.200875525662394
19000000,Float32,Forge v4,893.6166763305664,3.1678683374004364
19000000,Float32,Forge v8,881.0281753540039,3.9784878758849374
19000000,Float32,CUDA,896.0247039794922,2.3082727585548475
19000000,UInt8,Forge v1,391.41178131103516,9.015214289945659
19000000,UInt8,Forge v4,209.35535430908203,0.3267098234668488
19000000,UInt8,Forge v8,203.704833984375,2.638690435975028
19000000,UInt8,CUDA,207.5672149658203,1.409159358933862
19100000,Float32,Forge v1,856.781005859375,4.562877332132136
19100000,Float32,Forge v4,895.1187133789062,5.736597419999982
19100000,Float32,Forge v8,890.7318115234375,4.774989727592406
19100000,Float32,CUDA,901.1268615722656,3.42047347433657
19100000,UInt8,Forge v1,394.9403762817383,10.044596084971248
19100000,UInt8,Forge v4,210.69049835205078,0.29842032361854853
19100000,UInt8,Forge v8,203.1087875366211,4.459624319638475
19100000,UInt8,CUDA,208.54473114013672,1.0841566230637205
19200000,Float32,Forge v1,863.2898330688477,3.3819413756506
19200000,Float32,Forge v4,905.5614471435547,7.510752883530777
19200000,Float32,Forge v8,892.0192718505859,2.7095467042745
19200000,Float32,CUDA,904.9415588378906,3.3945239131030855
19200000,UInt8,Forge v1,396.4424133300781,8.154240726279536
19200000,UInt8,Forge v4,210.64281463623047,0.20261683120698867
19200000,UInt8,Forge v8,204.39624786376953,4.077275271871493
19200000,UInt8,CUDA,209.78450775146484,1.471643387032601
19300000,Float32,Forge v1,866.9614791870117,4.1600834930256445
19300000,Float32,Forge v4,903.2249450683594,6.301150409308724
19300000,Float32,Forge v8,893.1398391723633,3.918342434538391
19300000,Float32,CUDA,906.5151214599609,3.41788738396088
19300000,UInt8,Forge v1,402.83203125,10.691507179431136
19300000,UInt8,Forge v4,211.19117736816406,0.6031565971695669
19300000,UInt8,Forge v8,207.11421966552734,2.9800732888113517
19300000,UInt8,CUDA,213.14620971679688,1.5854785715150834
19400000,Float32,Forge v1,870.7761764526367,3.788197049809108
19400000,Float32,Forge v4,913.6199951171875,6.6139374642572974
19400000,Float32,Forge v8,900.9599685668945,2.7147863731931485
19400000,Float32,CUDA,916.5525436401367,4.45905778432706
19400000,UInt8,Forge v1,406.40830993652344,10.769789440464278
19400000,UInt8,Forge v4,213.74225616455078,0.23170121092976334
19400000,UInt8,Forge v8,208.13941955566406,3.591258852543832
19400000,UInt8,CUDA,213.81378173828125,1.4296281701258886
19500000,Float32,Forge v1,876.8796920776367,3.818751538391683
19500000,Float32,Forge v4,914.4067764282227,5.990640758800322
19500000,Float32,Forge v8,902.6050567626953,4.346809453994111
19500000,Float32,CUDA,917.1485900878906,4.240902937766869
19500000,UInt8,Forge v1,408.36334228515625,9.37092523875566
19500000,UInt8,Forge v4,216.8416976928711,0.39337058610167763
19500000,UInt8,Forge v8,209.2123031616211,3.163479048012915
19500000,UInt8,CUDA,213.33694458007812,1.592632935826028
19600000,Float32,Forge v1,881.0281753540039,4.021122516378765
19600000,Float32,Forge v4,918.3883666992188,5.210171827660804
19600000,Float32,Forge v8,908.207893371582,5.370213474551965
19600000,Float32,CUDA,922.4176406860352,3.2776172093686924
19600000,UInt8,Forge v1,404.50096130371094,11.053986302831794
19600000,UInt8,Forge v4,217.9861068725586,0.160920276095999
19600000,UInt8,Forge v8,210.38055419921875,3.663000576757023
19600000,UInt8,CUDA,215.76881408691406,1.6170334775746509
19700000,Float32,Forge v1,886.4641189575195,3.9021902472489307
19700000,Float32,Forge v4,923.3713150024414,6.551041874875106
19700000,Float32,Forge v8,920.557975769043,3.191703660022292
19700000,Float32,CUDA,929.1172027587891,4.987198985334152
19700000,UInt8,Forge v1,412.05883026123047,14.170726256000103
19700000,UInt8,Forge v4,219.1781997680664,0.2764467737027182
19700000,UInt8,Forge v8,211.8825912475586,3.8820682022713098
19700000,UInt8,CUDA,216.98474884033203,1.9088381673095793
19800000,Float32,Forge v1,889.277458190918,4.290724901683854
19800000,Float32,Forge v4,933.2895278930664,5.684670933516676
19800000,Float32,Forge v8,916.0041809082031,2.8895789722916034
19800000,Float32,CUDA,933.0272674560547,3.849637760953042
19800000,UInt8,Forge v1,410.60447692871094,11.145370861616982
19800000,UInt8,Forge v4,217.91458129882812,1.1734027115689438
19800000,UInt8,Forge v8,213.17005157470703,3.579720853901156
19800000,UInt8,CUDA,219.3927764892578,1.4340392517903597
19900000,Float32,Forge v1,891.9954299926758,4.703088077617322
19900000,Float32,Forge v4,934.4816207885742,4.955755736069278
19900000,Float32,Forge v8,922.5368499755859,3.185265871652056
19900000,Float32,CUDA,938.9877319335938,4.158792803051768
19900000,UInt8,Forge v1,411.6535186767578,5.353899639596991
19900000,UInt8,Forge v4,222.32532501220703,0.23170121092976334
19900000,UInt8,Forge v8,215.02971649169922,2.4064665372347362
19900000,UInt8,CUDA,219.63119506835938,2.9646678975842664
20000000,Float32,Forge v1,898.6949920654297,3.996149539072539
20000000,Float32,Forge v4,942.3732757568359,4.1420534761489565
20000000,Float32,Forge v8,928.1396865844727,2.674943597067036
20000000,Float32,CUDA,944.2329406738281,4.029203448157808
20000000,UInt8,Forge v1,420.4273223876953,10.256125730917223
20000000,UInt8,Forge v4,220.84712982177734,0.252568699233861
20000000,UInt8,Forge v8,215.05355834960938,3.3302826626709243
20000000,UInt8,CUDA,222.015380859375,1.9654073644828325
20100000,Float32,Forge v1,899.0764617919922,4.723122265530785
20100000,Float32,Forge v4,946.1879730224609,4.383560419239673
20100000,Float32,Forge v8,934.5531463623047,5.620478862301655
20100000,Float32,CUDA,948.023796081543,2.6502739085926907
20100000,UInt8,Forge v1,425.26721954345703,10.92689685788951
20100000,UInt8,Forge v4,222.8260040283203,0.23033423020346067
20100000,UInt8,Forge v8,215.55423736572266,3.3311359856920615
20100000,UInt8,CUDA,222.89752960205078,1.6304530726326107
20200000,Float32,Forge v1,905.7283401489258,4.36225650941916
20200000,Float32,Forge v4,947.7853775024414,4.329702985973932
20200000,Float32,Forge v8,936.4128112792969,5.008934207800584
20200000,Float32,CUDA,957.2267532348633,4.532670995883631
20200000,UInt8,Forge v1,423.1452941894531,11.173104014329267
20200000,UInt8,Forge v4,223.2074737548828,0.6818011789171605
20200000,UInt8,Forge v8,216.38870239257812,4.413713995847693
20200000,UInt8,CUDA,224.6856689453125,1.483398767512016
20300000,Float32,Forge v1,911.1404418945312,4.315310419749744
20300000,Float32,Forge v4,954.4610977172852,5.796672155272318
20300000,Float32,Forge v8,949.1920471191406,2.640126197631632
20300000,Float32,CUDA,957.7035903930664,3.406132967089059
20300000,UInt8,Forge v1,428.1282424926758,11.26893204028616
20300000,UInt8,Forge v4,223.42205047607422,0.5557420647000341
20300000,UInt8,Forge v8,216.55559539794922,4.557129281030412
20300000,UInt8,CUDA,222.9452133178711,1.9481390092273398
20400000,Float32,Forge v1,913.4531021118164,4.677502743935594
20400000,Float32,Forge v4,958.251953125,4.915510408604664
20400000,Float32,Forge v8,946.6171264648438,3.113064619024936
20400000,Float32,CUDA,960.9699249267578,4.154234221386814
20400000,UInt8,Forge v1,420.40348052978516,10.54569213598611
20400000,UInt8,Forge v4,225.2817153930664,0.4121876551275234
20400000,UInt8,Forge v8,219.48814392089844,3.9420461095044432
20400000,UInt8,CUDA,225.42476654052734,1.6180096524160967
20500000,Float32,Forge v1,922.393798828125,4.279449306846215
20500000,Float32,Forge v4,964.5938873291016,5.562873109088853
20500000,Float32,Forge v8,954.3895721435547,3.615796777749801
20500000,Float32,CUDA,966.7873382568359,4.178186870605124
20500000,UInt8,Forge v1,427.81829833984375,12.111309209857215
20500000,UInt8,Forge v4,223.7081527709961,0.31888330217582195
20500000,UInt8,Forge v8,220.84712982177734,3.2806989445120607
20500000,UInt8,CUDA,226.3784408569336,0.8124132275685021
20600000,Float32,Forge v1,926.3038635253906,4.408845980097825
20600000,Float32,Forge v4,968.3609008789062,6.034915911399478
20600000,Float32,Forge v8,954.2942047119141,3.0287397737423096
20600000,Float32,CUDA,970.3159332275391,4.569240216275774
20600000,UInt8,Forge v1,429.0342330932617,13.988239258658455
20600000,UInt8,Forge v4,227.3082733154297,0.5295540888772863
20600000,UInt8,Forge v8,222.1822738647461,3.579720853901156
20600000,UInt8,CUDA,227.83279418945312,2.033014546117081
20700000,Float32,Forge v1,929.2364120483398,4.916088579245382
20700000,Float32,Forge v4,971.3411331176758,3.9086591318707367
20700000,Float32,Forge v8,968.7900543212891,2.6553926852561345
20700000,Float32,CUDA,978.6128997802734,3.9017855858581187
20700000,UInt8,Forge v1,429.46338653564453,14.079060661017461
20700000,UInt8,Forge v4,228.40499877929688,0.22478319205810152
20700000,UInt8,Forge v8,223.42205047607422,3.850047903373416
20700000,UInt8,CUDA,228.97720336914062,1.448936484664704
20800000,Float32,Forge v1,936.1505508422852,3.6888592927535933
20800000,Float32,Forge v4,977.5638580322266,5.032332927781395
20800000,Float32,Forge v8,973.8445281982422,6.406518148860189
20800000,Float32,CUDA,982.6183319091797,2.728130918689289
20800000,UInt8,Forge v1,438.1895065307617,10.416979169209258
20800000,UInt8,Forge v4,228.6672592163086,0.17592067417445703
20800000,UInt8,Forge v8,223.8750457763672,4.301824125520184
20800000,UInt8,CUDA,231.52828216552734,1.8068500278769883
20900000,Float32,Forge v1,939.3215179443359,3.91406859629857
20900000,Float32,Forge v4,985.0740432739258,8.788167614417356
20900000,Float32,Forge v8,973.3676910400391,2.217278543150814
20900000,Float32,CUDA,988.5072708129883,3.3159330494310293
20900000,UInt8,Forge v1,430.3932189941406,9.397174191947713
20900000,UInt8,Forge v4,228.47652435302734,0.2764467737027182
20900000,UInt8,Forge v8,225.80623626708984,3.765453949328582
20900000,UInt8,CUDA,232.3627471923828,1.7382587578445836
21000000,Float32,Forge v1,944.2806243896484,4.19959737259181
21000000,Float32,Forge v4,988.5072708129883,5.03189363373597
21000000,Float32,Forge v8,976.5625,3.6210332711202358
21000000,Float32,CUDA,993.8478469848633,4.512840988860755
21000000,UInt8,Forge v1,436.16294860839844,11.605323496642079
21000000,UInt8,Forge v4,233.2448959350586,0.160920276095999
21000000,UInt8,Forge v8,226.78375244140625,3.194374004254658
