n,T,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
2221947,Float32,Forge v8,33.736228942871094,0.5647607804756123,72.5366,58.93718103238773
2221947,Float32,Forge v16,40.221214294433594,0.7023350745927716,98.6953,64.33875701671238
2300430,Float32,CUDA,36.00120544433594,0.7786718186642895,109.9145,95.95105951386537
2300430,Float32,Forge v1,32.639503479003906,0.5082536365292702,72.6867,58.17380554864114
2300430,Float32,Forge v4,33.664703369140625,0.4467477583108011,72.4827,58.42855518028454
2300430,Float32,Forge v8,35.16674041748047,0.4389032132302626,65.6033,33.64976951893992
2300430,Float32,Forge v16,42.27161407470703,0.779077271344024,83.2181,64.72200695873597
2381686,Float32,CUDA,37.407875061035156,0.6969185278699797,72.4162,50.8819750922553
2381686,Float32,Forge v1,33.664703369140625,0.6724737739978212,74.4452,62.46199396219538
2381686,Float32,Forge v4,34.95216369628906,0.23033423020346067,68.6498,35.307732057817965
2381686,Float32,Forge v8,36.35883331298828,0.4530650079644275,75.88680000000001,59.154069342128395
2381686,Float32,Forge v16,43.67828369140625,0.8618317738676681,76.0658,34.29390483518091
2465811,Float32,CUDA,38.38539123535156,0.5730869413159672,72.1353,52.49121105491005
2465811,Float32,Forge v1,35.54821014404297,0.3633222405326354,77.3786,65.87464750434891
2465811,Float32,Forge v4,36.144256591796875,0.7556193239850816,71.1687,44.714923606355654
2465811,Float32,Forge v8,37.741661071777344,0.31888330217582195,81.42689999999999,75.23728190708823
2465811,Float32,Forge v16,44.32201385498047,0.46949562987460863,97.1615,60.91894401078279
2552908,Float32,CUDA,40.10200500488281,1.1450712619989953,65.4335,27.785618535294276
2552908,Float32,Forge v1,36.978721618652344,0.3803089813869921,93.3588,63.569244325992884
2552908,Float32,Forge v4,37.288665771484375,0.30157829858478347,86.4251,37.59048319411001
2552908,Float32,Forge v8,38.71917724609375,0.4083389466179253,97.1182,63.43249246911588
2552908,Float32,Forge v16,45.82405090332031,0.6818011789171605,88.49980000000001,68.00007255192207
2643081,Float32,CUDA,40.96031188964844,0.6818011789171605,68.6761,29.388773602819455
2643081,Float32,Forge v1,37.741661071777344,0.8108568789599552,76.8005,61.33127795152052
2643081,Float32,Forge v4,38.504600524902344,0.4667973567831807,92.116,65.83681991273745
2643081,Float32,Forge v8,40.030479431152344,0.237090331557215,72.0389,35.68236982180415
2643081,Float32,Forge v16,49.06654357910156,0.9116891479301444,87.69539999999999,59.85865192490277
